layer,img,client,server,network,total
1,16,18.95099,79.6355,5.95313,104.53962
1,17,21.585188,81.5648,5.93411,109.084098
1,18,21.62428,84.0615,5.946349,111.632129
1,19,20.366088,96.664,6.126453,123.156541
1,20,25.019157,82.0245,5.900314,112.943971
1,21,16.490551,85.6306,6.058327,108.179478
1,22,29.699021,88.6834,5.961832,124.344253
1,23,19.801094,97.6035,6.020927,123.425521
1,24,16.134239,79.2975,5.912098,101.343837
1,25,16.607475,84.4569,6.137518,107.201893
1,26,21.858168,102.7549,6.116166,130.729234
1,27,16.52418,101.5545,7.274288,125.352968
1,28,17.767058,106.022,10.904029,134.693087
1,29,16.590476,92.1842,6.109445,114.884121
1,30,19.692707,99.0794,6.20744,124.979547
1,31,26.557661,88.6609,5.864577,121.083138
1,32,16.26672,81.0018,6.041357,103.309877
1,33,16.030648,84.1242,5.967391,106.122239
1,34,15.93026,90.4274,6.0993,112.45696
1,35,15.882409,90.1779,8.81363,114.873939
1,36,16.56318,77.0241,6.056355,99.643635
1,37,16.003741,80.3719,5.91947,102.295111
1,38,25.353747,82.6775,5.891182,113.922429
1,39,15.372469,82.3567,5.929984,103.659153
1,40,16.347497,83.6163,5.928132,105.891929
1,41,15.466024,93.3178,5.972449,114.756273
1,42,16.827715,86.4902,6.032334,109.350249
1,43,15.437302,88.0687,5.914637,109.420639
1,44,15.366988,96.8847,9.593153,121.844841
1,45,16.187092,81.3647,21.557704,119.109496
1,46,34.177,94.5135,11.044787,139.735287
1,47,16.827382,86.9733,9.277258,113.07794
1,48,17.394358,106.5389,11.037517,134.970775
1,49,17.66943,79.3502,5.823719,102.843349
1,50,17.764355,91.9968,7.889984,117.651139
1,51,17.066287,84.5792,6.070984,107.716471
1,52,18.147592,107.5827,10.261235,135.991527
1,53,17.226452,98.3306,10.637843,126.194895
1,54,18.468904,88.3312,5.952434,112.752538
1,55,16.400497,85.1483,5.835438,107.384235
1,56,17.575338,88.8414,5.784767,112.201505
1,57,16.685513,96.2281,10.850564,123.764177
1,58,16.958307,81.4146,6.42113,104.794037
1,59,20.31972,81.7948,6.014819,108.129339
1,60,17.699263,84.4239,6.707468,108.830631
1,61,16.871086,79.0143,7.104633,102.990019
1,62,17.178046,82.862,5.852964,105.89301
1,63,17.218712,87.4748,5.984602,110.678114
1,64,33.392879,78.8973,5.864515,118.154694
1,65,17.597579,81.7836,7.805337,107.186516
1,66,28.908624,79.0331,7.591532,115.533256
1,67,17.258545,82.1838,6.086484,105.528829
1,68,17.447821,77.4043,5.877252,100.729373
1,69,17.342897,78.4277,5.670457,101.441054
1,70,16.796643,83.6522,6.034646,106.483489
1,71,17.329786,78.2642,6.056047,101.650033
1,72,18.032872,83.0403,5.971923,107.045095
1,73,17.345453,81.3844,6.046652,104.776505
1,74,17.970521,88.0884,6.023276,112.082197
1,75,16.566885,83.1644,5.970155,105.70144
1,76,26.498183,82.6988,7.301377,116.49836
1,77,17.142899,84.2044,6.02046,107.367759
1,78,16.499886,84.6124,5.814312,106.926598
1,79,16.635108,80.8951,5.953848,103.484056
1,80,18.222112,82.9891,5.894386,107.105598
1,81,16.949197,78.7646,5.966534,101.680331
1,82,17.714153,81.8031,5.93034,105.447593
1,83,17.338341,95.6742,9.160454,122.172995
1,84,17.139344,84.9114,6.051085,108.101829
1,85,17.599173,83.853,6.139864,107.592037
1,86,37.991561,81.1066,6.157326,125.255487
1,87,21.229491,85.2718,5.840945,112.342236
1,88,16.952697,83.6694,6.127782,106.749879
1,89,17.024215,82.9237,6.096378,106.044293
1,90,17.630506,81.2758,6.00272,104.909026
1,91,16.560868,82.9636,5.886406,105.410874
1,92,17.262102,80.5764,6.007571,103.846073
1,93,17.387249,84.8587,6.572078,108.818027
1,94,27.757063,77.6675,5.922721,111.347284
1,95,16.301185,79.9169,6.163872,102.381957
1,96,20.376944,98.2253,7.772792,126.375036
1,97,17.162436,79.7144,5.998044,102.87488
1,98,17.122122,81.1545,5.916413,104.193035
1,99,17.218752,80.3951,5.944412,103.558264
2,0,22.319317,2806.56,9.027125,2837.906442
2,1,17.571472,92.2516,41.904434,151.727506
2,2,17.116846,81.2277,5.715481,104.060027
2,3,17.177383,82.0651,41.99588,141.238363
2,4,17.087828,82.6816,7.21476,106.984188
2,5,16.468834,78.2449,6.416025,101.129759
2,6,19.343067,84.0546,5.707428,109.105095
2,7,24.149987,81.8717,5.5907,111.612387
2,8,17.715915,78.5717,5.764136,102.051751
2,9,19.11031,94.1151,9.148344,122.373754
2,10,24.451984,81.6299,5.729668,111.811552
2,11,27.130034,77.959,7.209014,112.298048
2,12,26.626613,79.6902,6.543436,112.860249
2,13,23.972823,84.3169,5.821645,114.111368
2,14,16.447612,82.1478,5.749024,104.344436
2,15,16.313798,85.6103,5.717938,107.642036
2,16,15.324678,92.7696,8.278311,116.372589
2,17,16.384279,81.906,5.707772,103.998051
2,18,26.594947,81.5029,5.771282,113.869129
2,19,22.309522,80.3188,5.746486,108.374808
2,20,17.752711,81.2923,5.619757,104.664768
2,21,17.307772,92.2816,5.673637,115.263009
2,22,19.619047,93.8725,9.547632,123.039179
2,23,15.952228,82.3499,6.077718,104.379846
2,24,19.551585,87.9681,5.7606,113.280285
2,25,24.554281,79.6076,5.661824,109.823705
2,26,27.440422,81.9062,5.970275,115.316897
2,27,24.494614,77.3869,5.636878,107.518392
2,28,16.458927,85.727,5.847164,108.033091
2,29,17.726212,82.8079,5.604905,106.139017
2,30,16.866553,83.3052,5.706507,105.87826
2,31,15.591362,85.6203,5.784664,106.996326
2,32,20.817611,79.4952,5.885947,106.198758
2,33,22.683187,79.1221,5.716033,107.52132
2,34,17.152033,78.6004,5.942866,101.695299
2,35,16.529798,80.2214,5.67165,102.422848
2,36,17.404901,78.1802,5.836699,101.4218
2,37,17.458104,84.5577,5.604737,107.620541
2,38,19.183181,79.7022,5.782187,104.667568
2,39,17.649954,83.0539,5.64609,106.349944
2,40,17.6004,82.7372,5.845272,106.182872
2,41,17.822434,78.8773,6.070426,102.77016
2,42,16.548668,77.989,5.730979,100.268647
2,43,17.158051,82.7554,5.861905,105.775356
2,44,16.910257,82.0963,5.658531,104.665088
2,45,17.309236,79.6411,5.815344,102.76568
2,46,17.065293,83.2526,5.642276,105.960169
2,47,17.24031,93.4595,9.353217,120.053027
2,48,17.454012,92.1453,9.302319,118.901631
2,49,17.273607,84.107,5.773759,107.154366
2,50,17.805545,83.7783,5.757314,107.341159
2,51,16.612094,92.7413,7.975048,117.328442
2,52,17.880786,76.0502,5.74689,99.677876
2,53,17.671565,87.9619,7.266738,112.900203
2,54,17.314754,80.5808,5.788527,103.684081
2,55,25.638718,79.1537,6.375986,111.168404
2,56,23.67155,92.7249,7.997467,124.393917
2,57,27.147279,78.2933,5.925177,111.365756
2,58,18.116729,79.5716,6.43701,104.125339
2,59,18.619076,83.3579,5.634406,107.611382
2,60,17.061312,81.6274,5.871401,104.560113
2,61,18.002286,85.5291,5.779149,109.310535
2,62,18.366319,77.0175,6.035043,101.418862
2,63,16.401744,81.8501,5.785514,104.037358
2,64,38.283143,82.5346,6.882183,127.699926
2,65,17.340587,78.2742,6.64192,102.256707
2,66,20.035212,81.2769,7.486761,108.798873
2,67,28.034272,82.4266,5.749049,116.209921
2,68,17.841935,78.1092,5.825912,101.777047
2,69,31.036337,82.9108,5.764103,119.71124
2,70,17.700844,82.5419,5.741544,105.984288
2,71,17.974786,78.9705,6.685837,103.631123
2,72,18.614299,89.2012,5.696408,113.511907
2,73,17.583326,82.7577,5.724298,106.065324
2,74,18.554244,78.1485,9.290432,105.993176
2,75,18.041137,80.9154,5.723116,104.679653
2,76,18.205839,101.2413,9.084007,128.531146
2,77,16.71826,78.6748,5.667958,101.061018
2,78,21.843178,83.2774,5.766965,110.887543
2,79,17.811529,82.7676,5.943693,106.522822
2,80,17.366644,84.0832,5.740028,107.189872
2,81,17.758807,98.3053,9.320827,125.384934
2,82,17.372754,82.907,5.726757,106.006511
2,83,18.39932,87.5976,5.884763,111.881683
2,84,17.096572,82.1905,7.397455,106.684527
2,85,17.71966,84.7493,5.833034,108.301994
2,86,17.023055,94.0621,8.465889,119.551044
2,87,17.388681,81.9968,5.611802,104.997283
2,88,16.743316,83.2105,5.908403,105.862219
2,89,17.50268,83.5767,5.735387,106.814767
2,90,16.339319,78.6218,5.933292,100.894411
2,91,26.889023,87.3958,30.688923,144.973746
2,92,26.147826,79.0318,5.84653,111.026156
2,93,16.65065,87.3329,5.795525,109.779075
2,94,17.372607,88.9959,5.695863,112.06437
2,95,16.732279,83.0629,7.040811,106.83599
2,96,16.958444,85.7909,6.254739,109.004083
2,97,17.147942,84.686,5.794838,107.62878
2,98,19.693124,78.9449,5.670156,104.30818
2,99,18.939038,87.9573,9.338237,116.234575
3,0,25.943441,2921.8825,8.759914,2956.585855
3,1,20.213843,81.6993,7.016784,108.929927
3,2,21.199501,77.3735,5.855836,104.428837
3,3,28.029406,91.2484,7.33721,126.615016
3,4,24.597583,83.0187,5.999715,113.615998
3,5,18.480526,81.3452,5.924897,105.750623
3,6,17.739088,82.8863,5.914765,106.540153
3,7,16.19362,79.4688,5.953591,101.616011
3,8,18.832948,94.5459,6.047582,119.42643
3,9,18.167528,91.8803,5.902873,115.950701
3,10,22.224086,88.6337,5.984446,116.842232
3,11,26.615141,93.0776,10.3856,130.078341
3,12,17.488516,86.4058,6.190383,110.084699
3,13,17.298184,91.041,5.851404,114.190588
3,14,17.802346,94.4131,6.102662,118.318108
3,15,17.942549,87.8083,6.081482,111.832331
3,16,17.614644,87.852,5.869247,111.335891
3,17,16.875391,89.3593,6.768834,113.003525
3,18,17.049779,94.7957,6.016652,117.862131
3,19,17.494997,99.9742,8.208887,125.678084
3,20,17.577923,136.9895,6.052157,160.61958
3,21,16.493006,94.1673,6.13941,116.799716
3,22,17.95179,99.9447,6.130943,124.027433
3,23,27.536522,109.2408,6.767294,143.544616
3,24,16.810707,137.4616,13.162344,167.434651
3,25,17.381795,117.9481,6.129462,141.459357
3,26,16.886114,96.1785,6.121918,119.186532
3,27,16.467543,110.3684,10.423581,137.259524
3,28,17.031613,89.0489,5.95271,112.033223
3,29,26.629623,95.8564,5.941781,128.427804
3,30,16.544246,82.9719,6.152538,105.668684
3,31,18.061141,89.931,9.870032,117.862173
3,32,17.386295,82.6123,5.850644,105.849239
3,33,16.740153,87.8693,5.807618,110.417071
3,34,25.76502,84.9295,5.880703,116.575223
3,35,17.261778,79.5942,7.025095,103.881073
3,36,17.677904,87.2512,5.806466,110.73557
3,37,17.179779,84.6899,5.868713,107.738392
3,38,17.226279,85.9192,6.034087,109.179566
3,39,32.086411,80.2669,7.231165,119.584476
3,40,18.168566,84.7507,5.957486,108.876752
