layer,img,client,server,network,total
1,16,7.319178,165.7353,3.459332,176.51381
1,17,6.165505,166.7345,3.304568,176.204573
1,18,7.13955,149.8305,3.613585,160.583635
1,19,7.39351,191.3702,3.220223,201.983933
1,20,7.221456,185.515,3.386079,196.122535
1,21,7.077532,178.0684,4.972874,190.118806
1,22,7.071532,158.201,3.274626,168.547158
1,23,7.377454,158.6402,5.61084,171.628494
1,24,6.72074,180.9986,4.550573,192.269913
1,25,7.094014,257.5747,3.712165,268.380879
1,26,7.150883,530.1321,3.497064,540.780047
1,27,8.898382,372.5853,4.569422,386.053104
1,28,7.722525,378.1221,16.09636,401.940985
1,29,7.712229,260.5248,7.615452,275.852481
1,30,6.360781,193.651,3.794504,203.806285
1,31,6.955015,190.4274,3.973305,201.35572
1,32,7.626303,195.9706,4.185856,207.782759
1,33,7.251586,184.2418,4.117194,195.61058
1,34,7.323067,167.2749,3.485457,178.083424
1,35,7.036162,174.2341,5.255827,186.526089
1,36,6.892016,175.4368,3.457447,185.786263
1,37,6.107006,159.8637,3.331464,169.30217
1,38,7.634674,184.4778,4.857017,196.969491
1,39,7.259216,161.2667,4.736896,173.262812
1,40,7.005792,157.1878,3.615854,167.809446
1,41,7.209087,165.9661,3.260923,176.43611
1,42,6.921608,161.6872,4.792335,173.401143
1,43,6.239024,167.5079,5.649875,179.396799
1,44,7.150976,157.4103,3.431242,167.992518
1,45,6.357966,173.3194,4.876208,184.553574
1,46,7.239994,169.5614,5.0696,181.870994
1,47,7.183883,174.1333,5.092778,186.409961
1,48,7.347548,163.4408,5.06586,175.854208
1,49,7.020014,172.8383,5.59062,185.448934
1,50,7.211438,166.7146,5.682129,179.608167
1,51,6.252746,170.9981,5.390491,182.641337
1,52,7.280437,173.949,4.921656,186.151093
1,53,6.10384,152.7557,3.714872,162.574412
1,54,7.308048,166.8867,5.398956,179.593704
1,55,6.82972,174.897,3.416978,185.143698
1,56,7.21866,164.1225,3.603429,174.944589
1,57,7.02307,172.255,5.094563,184.372633
1,58,7.420436,176.7856,5.060468,189.266504
1,59,7.258178,164.0931,3.593052,174.94433
1,60,7.611119,160.0386,3.564838,171.214557
1,61,7.386344,160.4549,3.402387,171.243631
1,62,7.675155,173.1423,5.992558,186.810013
1,63,7.234753,172.6674,4.843069,184.745222
1,64,6.46978,155.6896,8.698682,170.858062
1,65,7.170587,169.6651,4.968605,181.804292
1,66,7.20229,173.4533,5.389673,186.045263
1,67,7.972041,168.2175,3.352683,179.542224
1,68,7.375343,180.3035,5.261508,192.940351
1,69,7.220272,177.5817,5.038471,189.840443
1,70,7.355696,182.3868,5.447388,195.189884
1,71,7.103309,186.2045,5.529663,198.837472
1,72,7.733599,161.1522,3.40382,172.289619
1,73,6.689166,165.9153,5.504885,178.109351
1,74,7.817561,170.1359,5.114927,183.068388
1,75,6.830368,171.9542,5.170588,183.955156
1,76,7.16292,177.7643,3.865883,188.793103
1,77,7.68734,179.4508,3.351092,190.489232
1,78,7.187235,184.2985,5.509833,196.995568
1,79,7.47412,180.6574,6.539813,194.671333
1,80,7.872061,178.6135,5.754393,192.239954
1,81,7.966078,190.4339,5.499105,203.899083
1,82,7.573268,187.9447,5.088208,200.606176
1,83,7.068495,170.9496,5.059923,183.078018
1,84,7.988634,177.326,5.092471,190.407105
1,85,8.040447,205.841,4.887934,218.769381
1,86,7.294882,154.9519,3.337895,165.584677
1,87,6.195375,188.2402,5.437998,199.873573
1,88,7.173809,166.2372,3.489986,176.900995
1,89,8.345148,188.7538,5.934109,203.033057
1,90,5.986137,213.7136,4.810395,224.510132
1,91,7.438677,198.5038,3.983633,209.92611
1,92,7.3139,216.8511,4.356255,228.521255
1,93,6.787517,179.4778,5.101962,191.367279
1,94,7.179938,188.057,5.486607,200.723545
1,95,7.351622,172.2885,3.46712,183.107242
1,96,6.65363,183.8491,6.039122,196.541852
1,97,7.173846,178.1201,3.76173,189.055676
