layer,img,client,server,network,total
1,16,100.097776,365.0806,42.045308,507.223684
1,17,109.179964,380.5986,42.461521,532.240085
1,18,108.490879,371.9897,44.18712,524.667699
1,19,168.328162,374.9655,42.129366,585.423028
1,20,89.794007,379.3491,51.539481,520.682588
1,21,129.239008,372.1402,44.12621,545.505418
1,22,95.691634,372.749,41.895704,510.336338
1,23,105.180578,360.3191,43.113936,508.613614
1,24,87.601973,393.0251,48.98402,529.611093
1,25,91.64984,355.1203,42.227147,488.997287
1,26,142.533322,366.7784,44.054637,553.366359
1,27,96.35559,367.2878,50.395355,514.038745
1,28,105.814275,356.2496,43.730099,505.793974
1,29,133.816611,381.2146,41.457506,556.488717
1,30,87.5074,360.8272,44.215912,492.550512
1,31,106.65934,387.7128,41.951403,536.323543
1,32,103.685518,366.1271,50.857561,520.670179
1,33,124.488758,373.2986,42.224223,540.011581
1,34,91.010328,378.2403,42.213511,511.464139
1,35,90.502333,359.3703,43.224706,493.097339
1,36,109.073558,385.0792,42.392043,536.544801
1,37,108.190566,376.0245,43.547431,527.762497
1,38,107.525554,369.1909,48.853972,525.570426
1,39,142.211621,363.6778,41.880139,547.76956
1,40,106.500046,358.4109,43.152504,508.06345
1,41,106.734172,402.4981,47.512679,556.744951
1,42,100.179682,367.5745,42.279081,510.033263
1,43,118.297801,376.8209,42.107666,537.226367
1,44,116.849425,396.5707,42.697129,556.117254
1,45,106.756062,369.1457,43.107875,519.009637
1,46,129.245674,370.9748,43.145627,543.366101
1,47,109.338351,358.888,44.188962,512.415313
1,48,122.696756,364.9047,42.883568,530.485024
1,49,162.825695,361.705,42.827151,567.357846
1,50,130.084795,377.0564,42.156995,549.29819
1,51,112.205711,379.1071,42.805917,534.118728
1,52,113.347348,370.3873,42.298863,526.033511
1,53,111.970936,394.3388,42.314627,548.624363
1,54,91.064123,372.7051,42.973978,506.743201
1,55,103.639444,361.1207,54.719728,519.479872
1,56,99.086581,356.6887,43.598047,499.373328
1,57,106.525026,372.5305,52.732817,531.788343
1,58,99.771926,398.6641,53.966799,552.402825
1,59,165.83411,358.1952,44.473172,568.502482
1,60,122.141225,377.7955,43.286672,543.223397
1,61,113.008758,374.8053,43.61025,531.424308
1,62,90.916309,411.0657,44.20221,546.184219
1,63,89.617989,382.6235,41.554104,513.795593
1,64,112.356247,376.0083,43.566794,531.931341
1,65,98.98297,376.5464,41.97863,517.508
1,66,91.911447,384.4139,50.92989,527.255237
1,67,94.975158,385.7736,44.351333,525.100091
1,68,97.19121,366.5338,44.886355,508.611365
1,69,142.164119,383.3668,44.286157,569.817076
1,70,100.122181,370.9737,49.881973,520.977854
1,71,115.696158,379.1795,44.475812,539.35147
1,72,106.642414,373.6042,47.982484,528.229098
1,73,108.468617,361.3303,50.203428,520.002345
1,74,106.758838,363.3913,43.002459,513.152597
1,75,107.097113,359.1016,50.909086,517.107799
1,76,112.385857,394.1102,43.603935,550.099992
1,77,108.007011,388.9735,43.27943,540.259941
1,78,115.453715,401.3555,47.586006,564.395221
1,79,169.973048,380.022,43.184593,593.179641
1,80,135.793015,378.9739,42.91865,557.685565
1,81,106.522877,399.6666,43.561796,549.751273
1,82,112.661761,400.1285,42.227126,555.017387
1,83,91.043956,372.9075,43.684287,507.635743
1,84,98.031016,371.2295,49.452227,518.712743
1,85,100.368123,364.9024,48.295161,513.565684
1,86,109.850252,388.5677,41.783821,540.201773
1,87,138.080789,364.8586,42.908144,545.847533
1,88,111.685826,375.5053,41.873923,529.065049
1,89,165.590165,371.1001,40.928139,577.618404
1,90,98.585751,379.8644,43.140545,521.590696
1,91,123.672727,396.222,51.274518,571.169245
1,92,123.052176,389.2206,44.078003,556.350779
1,93,118.676387,387.7787,48.370282,554.825369
1,94,129.011007,395.7631,45.099742,569.873849
1,95,145.199643,365.2704,43.768904,554.238947
1,96,107.874789,366.7537,49.906177,524.534666
1,97,107.21511,377.0747,43.939912,528.229722
1,98,109.405904,374.0875,46.919223,530.412627
1,99,186.370849,478.0037,43.986768,708.361317
2,0,120.200446,689.3363,45.06076,854.597506
2,1,110.794982,345.0699,43.320772,499.185654
2,2,111.692769,345.8111,53.954294,511.458163
2,3,130.361456,343.3751,45.207422,518.943978
2,4,114.001395,319.6985,52.475647,486.175542
2,5,173.213534,338.3805,44.281154,555.875188
2,6,96.362236,334.9344,44.138734,475.43537
2,7,117.382584,334.8904,50.164768,502.437752
2,8,96.361476,342.3603,42.092337,480.814113
2,9,93.139656,326.6873,43.962862,463.789818
2,10,94.699641,336.6579,48.709449,480.06699
2,11,104.55784,329.2052,53.64062,487.40366
2,12,103.18289,322.8457,53.758421,479.787011
2,13,106.24673,327.7187,48.815848,482.781278
2,14,102.865912,335.2364,50.48089,488.583202
2,15,112.039469,345.2776,43.447235,500.764304
2,16,178.691275,321.9838,74.903176,575.578251
2,17,92.566495,342.3422,42.231453,477.140148
2,18,112.800296,337.1526,49.922084,499.87498
2,19,112.450317,328.8439,41.06236,482.356577
2,20,133.117706,342.7167,53.412191,529.246597
2,21,116.323205,320.3945,50.7436,487.461305
2,22,91.288507,347.5108,45.850859,484.650166
2,23,111.309569,351.492,52.195093,514.996662
2,24,122.895881,340.0386,52.720842,515.655323
2,25,127.904943,350.5354,48.906625,527.346968
2,26,134.214547,331.7209,44.067857,510.003304
2,27,103.172871,329.8052,51.088451,484.066522
2,28,107.735475,349.5794,43.785647,501.100522
2,29,107.37857,328.4523,43.351811,479.182681
2,30,104.240879,342.2272,48.244134,494.712213
2,31,102.538211,350.7302,42.618199,495.88661
2,32,104.327285,335.1325,42.132112,481.591897
2,33,102.769986,333.6198,48.643022,485.032808
2,34,144.773701,342.9569,42.209949,529.94055
2,35,110.587261,371.8579,48.903301,531.348462
2,36,106.469486,323.6837,47.416992,477.570178
2,37,152.821141,324.5376,42.269077,519.627818
2,38,111.736157,326.7908,41.818323,480.34528
2,39,103.673274,351.0383,42.702834,497.414408
2,40,139.732307,338.9712,43.134771,521.838278
2,41,112.040191,353.846,48.307069,514.19326
2,42,125.143728,347.852,43.622748,516.618476
2,43,152.954491,334.3823,43.094735,530.431526
2,44,94.216459,337.377,42.073126,473.666585
2,45,128.050014,334.6864,51.049535,513.785949
2,46,101.772126,331.5934,43.215328,476.580854
2,47,160.726636,335.6917,42.07659,538.494926
2,48,121.158712,336.6503,43.02775,500.836762
2,49,112.906478,331.3645,52.385676,496.656654
2,50,112.482131,332.7285,48.002946,493.213577
2,51,111.472215,333.7012,42.80325,487.976665
2,52,111.109792,353.3011,55.445032,519.855924
2,53,112.210652,333.6013,42.335675,488.147627
2,54,103.601033,346.6917,51.438093,501.730826
2,55,111.129921,332.7516,45.095319,488.97684
2,56,112.414817,341.2758,42.443394,496.134011
2,57,95.18245,336.8525,49.456669,481.491619
2,58,171.686157,343.6828,41.687507,557.056464
2,59,112.989107,343.7343,43.402656,500.126063
2,60,103.23637,337.9007,44.530876,485.667946
2,61,103.689309,339.1271,49.517211,492.33362
2,62,103.625421,351.4447,42.165692,497.235813
2,63,111.81547,341.9221,41.570169,495.307739
2,64,122.624938,346.8885,43.342388,512.855826
2,65,111.246549,333.3722,50.804674,495.423423
2,66,113.95756,348.9755,41.41333,504.34639
2,67,110.878739,438.6431,42.555908,592.077747
2,68,157.011894,348.5344,43.732245,549.278539
2,69,118.059668,356.2662,43.022246,517.348114
2,70,125.718796,355.9931,44.169393,525.881289
2,71,115.468804,344.3708,52.703279,512.542883
2,72,122.100072,334.6578,52.137473,508.895345
2,73,112.455371,338.4159,44.004583,494.875854
2,74,124.635287,368.8703,44.432767,537.938354
2,75,130.708709,385.766,44.04331,560.518019
2,76,132.090529,343.8302,44.092339,520.013068
2,77,121.811019,357.7745,44.666322,524.251841
2,78,165.974823,365.458,41.653294,573.086117
2,79,119.011565,350.186,42.741453,511.939018
2,80,108.950868,358.9416,50.294635,518.187103
2,81,117.560487,428.2919,54.885679,600.738066
2,82,100.938355,361.673,50.974035,513.58539
2,83,113.409194,354.2293,43.319087,510.957581
2,84,147.449173,366.3241,41.761609,555.534882
2,85,91.77102,361.8412,42.618767,496.230987
2,86,95.415798,343.5575,42.388927,481.362225
