layer,img,client,server,network,total
1,16,8.244088,87.6745,4.31997,100.238558
1,17,7.258137,89.388,3.764234,100.410371
1,18,7.34034,94.4225,3.62188,105.38472
1,19,7.742445,92.5489,3.754741,104.046086
1,20,7.608096,93.9862,4.351473,105.945769
1,21,7.622929,88.9784,3.629933,100.231262
1,22,7.50356,91.2303,3.75619,102.49005
1,23,7.63878,90.7853,3.690604,102.114684
1,24,7.368098,89.2385,3.435888,100.042486
1,25,7.391302,89.9658,3.632003,100.989105
1,26,8.09309,102.7103,4.777247,115.580637
1,27,7.117953,99.9369,5.873944,112.928797
1,28,7.893129,98.9443,5.12512,111.962549
1,29,7.255673,91.0494,3.834536,102.139609
1,30,10.600004,99.427,4.329498,114.356502
1,31,11.829601,90.1674,5.01381,107.010811
1,32,11.240497,95.799,4.574279,111.613776
1,33,10.760781,90.7301,4.109244,105.600125
1,34,11.717751,91.5546,4.671821,107.944172
1,35,10.466321,96.1015,4.442276,111.010097
1,36,11.25259,90.0897,4.364834,105.707124
1,37,10.702614,91.361,4.46611,106.529724
1,38,11.240238,89.9574,4.497948,105.695586
1,39,12.335206,97.4663,4.056058,113.857564
1,40,10.777576,92.7598,4.608032,108.145408
1,41,11.354811,92.1795,4.416065,107.950376
1,42,10.842224,96.2011,4.204438,111.247762
1,43,10.595579,90.9361,4.221722,105.753401
1,44,12.161857,107.5897,4.56194,124.313497
1,45,11.918489,96.9654,4.525013,113.408902
1,46,10.861427,107.5339,5.940984,124.336311
1,47,11.872711,99.529,4.637863,116.039574
1,48,10.954889,103.9528,4.960268,119.867957
1,49,11.729269,90.2507,4.432406,106.412375
1,50,11.99571,97.8069,7.917872,117.720482
1,51,11.111276,96.3009,4.475652,111.887828
1,52,11.83036,89.727,4.54374,106.1011
1,53,12.557612,90.1123,4.497954,107.167866
1,54,9.883662,91.6657,4.327779,105.877141
1,55,10.637227,89.645,4.353021,104.635248
1,56,12.376817,108.045,5.960434,126.382251
1,57,11.916618,91.7663,4.478787,108.161705
1,58,12.334206,110.7544,5.463618,128.552224
1,59,10.673077,101.3585,4.786656,116.818233
1,60,11.282034,103.5099,5.035153,119.827087
1,61,10.899538,89.0766,4.575425,104.551563
1,62,10.694337,90.1866,4.394655,105.275592
1,63,12.05871,103.3815,5.292645,120.732855
1,64,11.13598,90.728,4.238917,106.102897
1,65,11.135906,91.1981,4.270996,106.605002
1,66,12.417372,92.0744,4.68157,109.173342
1,67,11.193572,101.7074,4.723864,117.624836
1,68,10.922482,94.113,4.47893,109.514412
1,69,12.180264,91.5883,4.635121,108.403685
1,70,12.235245,97.9272,4.587832,114.750277
1,71,10.926482,111.6039,5.675625,128.206007
1,72,9.696423,91.7082,4.046356,105.450979
1,73,12.34454,89.5865,4.608779,106.539819
1,74,10.942871,90.4422,4.516255,105.901326
1,75,11.291774,92.9414,4.307305,108.540479
1,76,11.082943,100.8897,4.210876,116.183519
1,77,10.749317,98.3389,4.844273,113.93249
1,78,10.411748,90.3258,4.278548,105.016096
1,79,11.025926,92.4026,4.529276,107.957802
1,80,12.216633,91.1932,4.922981,108.332814
1,81,10.952112,96.441,4.975119,112.368231
1,82,11.511716,106.8159,5.428573,123.756189
1,83,12.783572,109.9271,6.078514,128.789186
1,84,10.596171,105.0206,5.145861,120.762632
1,85,11.175091,100.049,4.616396,115.840487
1,86,11.030481,90.5701,4.408355,106.008936
1,87,12.064877,97.7746,4.998911,114.838388
1,88,10.785576,99.9676,5.701451,116.454627
1,89,13.58034,108.0948,5.605082,127.280222
1,90,13.331936,115.5791,6.581498,135.492534
1,91,13.335565,100.0466,4.574074,117.956239
1,92,11.391439,103.9337,4.93661,120.261749
1,93,11.28283,94.448,4.547148,110.277978
1,94,10.900742,96.0013,4.390998,111.29304
1,95,12.758609,89.6716,4.647326,107.077535
1,96,10.604727,95.4486,4.657461,110.710788
1,97,11.427125,89.351,4.52156,105.299685
1,98,11.480494,90.9875,4.313007,106.781001
1,99,11.319829,112.0052,5.704617,129.029646
2,0,77.753474,158.5911,12.130836,248.47541
2,1,68.747821,86.2128,10.406711,165.367332
2,2,68.771691,85.8276,10.081253,164.680544
2,3,68.858745,86.9695,10.084691,165.912936
2,4,68.758395,86.0622,10.265278,165.085873
2,5,68.809598,86.5226,10.1803,165.512498
2,6,69.109206,86.4849,9.846596,165.440702
2,7,69.196816,86.169,10.057905,165.423721
2,8,69.444887,85.6232,10.117118,165.185205
2,9,69.887993,85.6561,10.13557,165.679663
2,10,69.840327,86.7318,10.182524,166.754651
2,11,69.480016,85.3806,10.436662,165.297278
2,12,69.230575,86.2392,10.282647,165.752422
2,13,69.244186,85.7779,10.861667,165.883753
2,14,69.064558,85.5809,10.138437,164.783895
2,15,68.945448,85.4344,10.110773,164.490621
2,16,69.229297,89.5921,10.361651,169.183048
2,17,69.148298,85.6158,9.972187,164.736285
2,18,69.728551,88.3065,10.230453,168.265504
2,19,69.655459,86.5933,12.6167,168.865459
2,20,91.607645,88.034,11.825289,191.466934
2,21,69.490516,86.4532,9.94837,165.892086
2,22,68.749748,86.4726,10.465964,165.688312
2,23,69.129946,85.2342,9.838219,164.202365
2,24,69.234612,86.6551,10.114522,166.004234
2,25,69.646422,85.1475,10.211101,165.005023
2,26,69.677144,85.5805,10.062505,165.320149
2,27,69.528905,91.0113,9.95331,170.493515
2,28,69.183798,87.2403,10.308461,166.732559
2,29,69.13591,86.9252,9.899162,165.960272
2,30,69.611126,86.2018,10.383472,166.196398
2,31,68.592009,85.637,10.171078,164.400087
2,32,68.85682,85.8003,10.05287,164.70999
2,33,69.101318,86.0074,9.999175,165.107893
2,34,69.12804,87.4189,14.121203,170.668143
2,35,69.306315,86.9207,10.050679,166.277694
2,36,69.3625,86.367,10.184903,165.914403
2,37,69.481091,86.8252,9.986903,166.293194
2,38,69.207909,87.3272,9.959546,166.494655
2,39,68.66199,88.9681,10.070643,167.700733
2,40,69.39487,87.3293,10.173462,166.897632
2,41,68.956264,86.9021,10.139056,165.99742
2,42,69.162651,86.32,10.106238,165.588889
2,43,68.66073,86.7471,11.545486,166.953316
2,44,69.295834,90.028,10.056454,169.380288
2,45,69.270446,85.7312,9.835677,164.837323
2,46,69.283445,87.2964,10.117919,166.697764
2,47,69.952938,89.7835,9.84333,169.579768
2,48,69.207816,96.0441,10.740479,175.992395
2,49,69.796736,85.042,18.357359,173.196095
2,50,106.570137,86.7385,11.078315,204.386952
2,51,69.283019,88.5675,10.519762,168.370281
2,52,68.826506,86.2553,10.019958,165.101764
2,53,69.113317,85.5709,9.929626,164.613843
2,54,68.961431,91.1848,24.785745,184.931976
2,55,69.458369,85.4068,9.799823,164.664992
2,56,69.280094,86.1487,10.115595,165.544389
2,57,69.142447,85.7504,9.889218,164.782065
2,58,68.81621,86.219,10.027407,165.062617
2,59,69.557905,85.9168,9.863779,165.338484
2,60,69.80681,86.1417,10.320778,166.269288
2,61,69.100263,85.2665,9.937309,164.304072
2,62,69.063041,86.0466,10.072346,165.181987
2,63,69.828365,85.9141,9.827665,165.57013
2,64,69.079929,85.5493,10.387222,165.016451
2,65,70.194158,85.6176,9.761836,165.573594
2,66,69.513443,87.418,10.256631,167.188074
2,67,69.159466,86.2466,10.060917,165.466983
2,68,69.32863,85.752,10.317206,165.397836
2,69,69.112188,90.4978,10.013835,169.623823
2,70,68.579509,85.8774,10.22849,164.685399
2,71,69.556998,84.9733,10.920148,165.450446
2,72,70.063196,86.3267,19.283264,175.67316
2,73,69.161244,85.4738,13.128098,167.763142
2,74,69.241058,85.5958,10.382685,165.219543
2,75,68.877211,104.2987,16.602269,189.77818
2,76,68.992764,86.1543,10.373715,165.520779
2,77,69.559073,85.8929,9.987605,165.439578
2,78,69.323168,101.85,23.151514,194.324682
2,79,69.339464,86.5178,10.065066,165.92233
2,80,125.691063,85.6393,23.695509,235.025872
2,81,69.228002,107.9762,10.334763,187.538965
2,82,69.285428,111.3478,10.399216,191.032444
2,83,69.025634,86.0097,9.982025,165.017359
2,84,69.120226,88.3053,10.380449,167.805975
2,85,69.240446,86.2111,9.96592,165.417466
2,86,68.859895,93.6293,10.582885,173.07208
2,87,69.094097,95.4913,29.264996,193.850393
2,88,68.86121,94.3307,10.672679,173.864589
2,89,69.436667,88.6484,10.037609,168.122676
2,90,69.620127,95.0022,10.362953,174.98528
2,91,68.719786,89.1997,9.997506,167.916992
2,92,69.461296,91.5667,19.937381,180.965377
2,93,69.521629,91.081,10.248366,170.850995
2,94,69.324335,86.7827,9.949498,166.056533
2,95,68.928839,97.356,25.002676,191.287515
2,96,68.898951,87.1756,10.069463,166.144014
2,97,69.400705,85.6981,10.373163,165.471968
2,98,68.819823,88.0425,10.119497,166.98182
2,99,68.894044,86.4072,10.08278,165.384024
3,0,75.965498,166.2944,13.037053,255.296951
3,1,67.243378,98.4137,10.437987,176.095065
3,2,67.522171,88.9634,10.011921,166.497492
3,3,67.477912,89.0909,18.519042,175.087854
3,4,67.522597,90.0167,20.438431,177.977728
3,5,67.448487,95.112,10.228802,172.789289
3,6,67.585948,92.1075,10.981662,170.67511
3,7,67.718984,89.9877,9.902962,167.609646
3,8,67.431617,91.7586,10.962307,170.152524
3,9,67.247045,90.0032,10.022498,167.272743
3,10,67.522653,89.4481,10.1084,167.079153
3,11,68.457124,92.4027,10.433279,171.293103
3,12,68.200997,88.9809,9.847552,167.029449
3,13,67.457302,88.9674,10.012903,166.437605
3,14,67.813354,90.8411,9.898738,168.553192
3,15,67.886575,88.6734,11.167004,167.726979
3,16,67.92676,89.2502,10.63424,167.8112
3,17,67.79952,94.6888,10.155471,172.643791
3,18,67.388025,88.4114,10.027131,165.826556
3,19,67.732836,88.0461,9.882178,165.661114
3,20,67.591931,88.3297,10.036925,165.958556
3,21,67.363581,89.259,10.021096,166.643677
3,22,67.451987,88.6799,9.845131,165.977018
3,23,67.189713,91.4814,10.061429,168.732542
3,24,67.345674,88.4886,11.684226,167.5185
3,25,67.383525,88.3196,9.84962,165.552745
3,26,67.472636,88.4894,20.121402,176.083438
3,27,67.350952,91.9964,11.823069,171.170421
3,28,75.146693,88.7629,14.000044,177.909637
3,29,110.175098,89.659,11.35678,211.190878
3,30,67.679762,88.7318,10.083487,166.495049
3,31,68.109814,89.9348,9.887456,167.93207
3,32,67.765447,89.1353,9.843744,166.744491
3,33,67.566283,90.5554,9.884461,168.006144
3,34,67.742151,96.5859,10.285515,174.613566
3,35,68.178294,89.498,10.127037,167.803331
3,36,68.602604,90.1853,10.259098,169.047002
3,37,67.22499,96.8138,9.97369,174.01248
3,38,68.320219,96.4615,11.521772,176.303491
3,39,67.650986,88.9567,11.205293,167.812979
3,40,67.319822,92.333,9.963561,169.616383
3,41,68.271034,95.0798,10.155246,173.50608
3,42,68.334218,91.9352,10.255159,170.524577
3,43,67.471525,100.5314,19.439862,187.442787
3,44,67.035141,89.7351,9.99338,166.763621
3,45,67.62769,90.9324,9.92416,168.48425
3,46,67.768429,99.009,10.005668,176.783097
3,47,67.506691,88.6306,10.871253,167.008544
3,48,67.795928,93.4845,10.073602,171.35403
3,49,67.849983,102.2288,10.265476,180.344259
3,50,76.384273,95.3432,15.216987,186.94446
3,51,67.407193,90.1312,9.774945,167.313338
3,52,67.402877,88.9991,9.977333,166.37931
3,53,67.709096,107.119,10.042499,184.870595
3,54,68.177016,97.1859,10.023567,175.386483
3,55,67.259731,100.1166,9.991981,177.368312
3,56,67.921594,94.0636,10.083718,172.068912
3,57,67.73504,92.2738,10.062503,170.071343
3,58,109.438256,96.769,14.276848,220.484104
3,59,67.837261,96.4336,11.737208,176.008069
3,60,67.581524,91.6503,10.003844,169.235668
3,61,67.310527,91.6422,10.176442,169.129169
3,62,68.181851,99.9088,10.247226,178.337877
3,63,67.029937,91.4029,10.062116,168.494953
3,64,68.222702,93.1802,13.916787,175.319689
3,65,68.485939,104.4874,10.114814,183.088153
3,66,67.73043,99.0406,10.289121,177.060151
3,67,67.946946,107.0327,10.292093,185.271739
3,68,67.192251,105.6083,10.186345,182.986896
3,69,67.162325,100.058,16.54108,183.761405
3,70,67.54808,90.6576,14.355708,172.561388
3,71,67.52234,88.8543,9.969192,166.345832
3,72,67.708375,94.7283,10.064956,172.501631
3,73,67.483858,93.1218,10.282435,170.888093
3,74,68.491588,103.2317,10.106826,181.830114
3,75,67.154362,94.5431,19.073645,180.771107
3,76,67.685226,96.5282,10.149515,174.362941
3,77,67.541895,94.833,10.032236,172.407131
3,78,67.930186,98.0318,10.048695,176.010681
3,79,67.796873,97.0131,10.355015,175.164988
3,80,68.072111,89.3365,9.924876,167.333487
3,81,67.867484,89.5871,10.61095,168.065534
3,82,68.051389,95.1511,9.930763,173.133252
3,83,67.584858,90.4722,9.919219,167.976277
3,84,68.103648,96.7212,10.025903,174.850751
3,85,68.299053,93.7519,10.042941,172.093894
3,86,67.533691,94.2991,10.371546,172.204337
3,87,122.287606,101.477,10.52132,234.285926
3,88,67.780152,90.5011,9.931095,168.212347
3,89,67.776985,98.9376,20.946331,187.660916
3,90,67.875225,103.2507,10.08553,181.211455
3,91,67.867873,93.4783,9.945102,171.291275
3,92,67.897039,93.4659,9.862632,171.225571
3,93,67.745763,91.5777,9.97539,169.298853
3,94,68.265276,130.8474,11.388011,210.500687
3,95,67.551192,153.4575,17.965663,238.974355
3,96,67.763578,124.4461,27.00787,219.217548
3,97,67.163196,127.1036,21.167223,215.434019
3,98,67.860132,97.4471,10.678136,175.985368
3,99,67.835022,100.5561,21.648379,190.039501
4,0,77.732036,180.4939,10.423814,268.64975
4,1,68.878917,85.2461,10.316246,164.441263
4,2,68.875714,87.6339,9.938608,166.448222
4,3,69.219858,88.3282,10.047003,167.595061
4,4,68.825177,85.0749,15.479943,169.38002
4,5,68.700216,86.835,12.562506,168.097722
4,6,68.999008,91.8326,10.161542,170.99315
4,7,69.121618,93.7636,10.171797,173.057015
4,8,68.516552,88.6069,9.876708,167.00016
4,9,70.191847,92.7014,10.125955,173.019202
4,10,69.560891,86.704,10.986655,167.251546
4,11,68.75503,135.6345,10.081965,214.471495
4,12,69.948313,116.6135,10.561589,197.123402
4,13,69.329357,107.1525,10.461978,186.943835
4,14,69.693723,115.2467,24.615519,209.555942
4,15,68.966583,86.2203,9.957466,165.144349
4,16,68.651865,86.4525,9.819709,164.924074
4,17,68.959621,95.9071,9.902942,174.769663
4,18,68.98662,97.7315,10.082796,176.800916
4,19,69.463967,90.7019,10.039794,170.205661
4,20,69.353097,96.2192,9.88195,175.454247
4,21,69.011898,105.9452,10.415848,185.372946
4,22,68.515959,97.8223,10.223828,176.562087
4,23,69.187896,86.8714,9.761528,165.820824
4,24,68.59157,86.5105,9.897948,165.000018
4,25,68.622865,93.2962,29.991379,191.910444
4,26,68.679754,85.762,19.493475,173.935229
4,27,114.303536,85.5729,23.038258,222.914694
4,28,68.851845,86.0804,10.483232,165.415477
4,29,68.824734,86.2884,9.779868,164.893002
4,30,70.151681,101.1704,9.92697,181.249051
4,31,69.056786,95.7724,9.968754,174.79794
4,32,69.590095,85.0912,9.788341,164.469636
4,33,68.780493,86.7934,9.895453,165.469346
4,34,69.04075,87.3552,10.094681,166.490631
4,35,69.25458,86.3301,10.005942,165.590622
